src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted_gt,flow_alerted_snort
192.168.3.131,19665,72.14.213.149,3749,tcp,44,True,False
192.168.3.131,44144,72.14.213.149,2706,tcp,44,True,False
192.168.3.131,25398,72.14.213.149,2902,tcp,44,True,False
192.168.3.131,25468,72.14.213.149,2997,tcp,44,True,False
192.168.3.131,30831,72.14.213.149,2984,tcp,44,True,False
192.168.3.131,25072,72.14.213.149,2340,tcp,44,True,False
192.168.3.131,24324,72.14.213.149,2134,tcp,44,True,False
192.168.3.131,40261,72.14.213.149,3374,tcp,44,True,False
192.168.3.131,37785,72.14.213.149,2988,tcp,44,True,False
192.168.3.131,4084,72.14.213.149,2187,tcp,44,True,False
192.168.3.131,31625,72.14.213.149,3599,tcp,44,True,False
192.168.3.131,33431,72.14.213.149,3057,tcp,44,True,False
192.168.3.131,20726,72.14.213.149,2850,tcp,44,True,False
192.168.3.131,10800,72.14.213.149,2532,tcp,44,True,False
192.168.3.131,12187,72.14.213.149,2270,tcp,44,True,False
192.168.3.131,33731,72.14.213.149,3014,tcp,44,True,False
192.168.3.131,39202,72.14.213.149,2330,tcp,45,True,False
192.168.3.131,725,72.14.213.149,3839,tcp,45,True,False
192.168.3.131,33796,72.14.213.149,2376,tcp,45,True,False
192.168.3.131,35710,72.14.213.149,3439,tcp,45,True,False
192.168.3.131,55196,72.14.213.149,2435,tcp,45,True,False
192.168.3.131,15906,72.14.213.149,2898,tcp,45,True,False
192.168.3.131,20074,72.14.213.149,3831,tcp,45,True,False
192.168.3.131,24096,72.14.213.149,3310,tcp,45,True,False
192.168.3.131,38349,72.14.213.149,3621,tcp,45,True,False
192.168.3.131,14909,72.14.213.149,3899,tcp,45,True,False
192.168.3.131,12821,72.14.213.149,5098,tcp,45,True,False
192.168.3.131,29475,72.14.213.149,4376,tcp,45,True,False
192.168.3.131,50781,72.14.213.149,4113,tcp,45,True,False
192.168.3.131,3106,72.14.213.149,4687,tcp,45,True,False
192.168.3.131,33088,72.14.213.149,3956,tcp,45,True,False
192.168.3.131,17680,72.14.213.149,4358,tcp,45,True,False
192.168.3.131,31908,72.14.213.149,4999,tcp,45,True,False
192.168.3.131,5601,72.14.213.149,5234,tcp,45,True,False
192.168.3.131,38667,72.14.213.149,4262,tcp,45,True,False
192.168.3.131,38099,72.14.213.149,3913,tcp,46,True,False
192.168.3.131,1916,72.14.213.149,5370,tcp,46,True,False
192.168.3.131,35394,72.14.213.149,3992,tcp,46,True,False
192.168.3.131,43685,72.14.213.149,4876,tcp,46,True,False
192.168.3.131,8827,72.14.213.149,4121,tcp,46,True,False
192.168.3.131,9336,72.14.213.149,4760,tcp,46,True,False
192.168.3.131,42727,72.14.213.149,3997,tcp,46,True,False
192.168.3.131,16863,72.14.213.149,4517,tcp,46,True,False
192.168.3.131,47667,72.14.213.149,4912,tcp,46,True,False
192.168.3.131,9266,72.14.213.149,4388,tcp,46,True,False
192.168.3.131,14187,72.14.213.149,4342,tcp,46,True,False
192.168.3.131,37233,72.14.213.149,4056,tcp,46,True,False
192.168.3.131,7439,72.14.213.149,5201,tcp,46,True,False
192.168.3.131,45011,72.14.213.149,4700,tcp,46,True,False
192.168.3.131,34035,72.14.213.149,3936,tcp,46,True,False
192.168.3.131,54470,72.14.213.149,5122,tcp,46,True,False
192.168.3.131,3070,72.14.213.149,4558,tcp,46,True,False
192.168.3.131,50024,72.14.213.149,5066,tcp,46,True,False
192.168.3.131,19754,72.14.213.149,3949,tcp,46,True,False
192.168.3.131,61200,72.14.213.149,3909,tcp,46,True,False
192.168.3.131,26475,72.14.213.149,4602,tcp,46,True,False
192.168.3.131,28627,72.14.213.149,4407,tcp,47,True,False
192.168.3.131,8379,72.14.213.149,5475,tcp,47,True,False
192.168.3.131,50472,72.14.213.149,4029,tcp,47,True,False
192.168.3.131,10855,72.14.213.149,4800,tcp,47,True,False
192.168.3.131,44337,72.14.213.149,5458,tcp,47,True,False
192.168.3.131,29795,72.14.213.149,5088,tcp,47,True,False
192.168.3.131,8218,72.14.213.149,5291,tcp,47,True,False
192.168.3.131,4282,72.14.213.149,4599,tcp,47,True,False
192.168.3.131,50381,72.14.213.149,3962,tcp,47,True,False
192.168.3.131,53367,72.14.213.149,3890,tcp,47,True,False
192.168.3.131,47078,72.14.213.149,4036,tcp,47,True,False
192.168.3.131,24884,72.14.213.149,4464,tcp,47,True,False
192.168.3.131,3567,72.14.213.149,4300,tcp,47,True,False
192.168.3.131,10741,72.14.213.149,3879,tcp,47,True,False
192.168.3.131,49756,72.14.213.149,4090,tcp,47,True,False
192.168.3.131,35654,72.14.213.149,5444,tcp,47,True,False
192.168.3.131,54845,72.14.213.149,5114,tcp,47,True,False
192.168.3.131,25762,72.14.213.149,3967,tcp,47,True,False
192.168.3.131,64982,72.14.213.149,5053,tcp,47,True,False
192.168.3.131,25946,72.14.213.149,3979,tcp,47,True,False
192.168.3.131,27478,72.14.213.149,3982,tcp,48,True,False
192.168.3.131,60179,72.14.213.149,3919,tcp,48,True,False
192.168.3.131,36586,72.14.213.149,3923,tcp,48,True,False
192.168.3.131,33809,72.14.213.149,5014,tcp,48,True,False
192.168.3.131,40010,72.14.213.149,4433,tcp,48,True,False
192.168.3.131,43461,72.14.213.149,4234,tcp,48,True,False
192.168.3.131,65202,72.14.213.149,4476,tcp,48,True,False
192.168.3.131,56909,72.14.213.149,4770,tcp,48,True,False
192.168.3.131,28479,72.14.213.149,4881,tcp,48,True,False
192.168.3.131,51550,72.14.213.149,5016,tcp,48,True,False
192.168.3.131,8616,72.14.213.149,5012,tcp,48,True,False
192.168.3.131,46012,72.14.213.149,5259,tcp,48,True,False
192.168.3.131,17284,72.14.213.149,3940,tcp,48,True,False
192.168.3.131,40547,72.14.213.149,4161,tcp,48,True,False
192.168.3.131,27257,72.14.213.149,5441,tcp,48,True,False
192.168.3.131,56126,72.14.213.149,4778,tcp,48,True,False
192.168.3.131,46940,72.14.213.149,4024,tcp,48,True,False
192.168.3.131,12250,72.14.213.149,4415,tcp,48,True,False
192.168.3.131,11965,72.14.213.149,5423,tcp,48,True,False
192.168.3.131,30219,72.14.213.149,4649,tcp,49,True,False
192.168.3.131,38209,72.14.213.149,3902,tcp,49,True,False
192.168.3.131,64273,72.14.213.149,4447,tcp,49,True,False
192.168.3.131,24662,72.14.213.149,5023,tcp,49,True,False
192.168.3.131,50676,72.14.213.149,4325,tcp,49,True,False
192.168.3.131,35479,72.14.213.149,5133,tcp,49,True,False
192.168.3.131,41983,72.14.213.149,4101,tcp,49,True,False
192.168.3.131,16726,72.14.213.149,3906,tcp,49,True,False
192.168.3.131,30793,72.14.213.149,4206,tcp,49,True,False
192.168.3.131,59561,72.14.213.149,4119,tcp,49,True,False
192.168.3.131,6922,72.14.213.149,4374,tcp,49,True,False
192.168.3.131,16485,72.14.213.149,4141,tcp,49,True,False
192.168.3.131,3792,72.14.213.149,4297,tcp,49,True,False
192.168.3.131,29946,72.14.213.149,5250,tcp,49,True,False
192.168.3.131,41019,72.14.213.149,4020,tcp,49,True,False
192.168.3.131,52273,72.14.213.149,3989,tcp,49,True,False
192.168.3.131,29414,72.14.213.149,4713,tcp,49,True,False
192.168.3.131,8678,72.14.213.149,5147,tcp,49,True,False
192.168.3.131,1447,72.14.213.149,4356,tcp,49,True,False
192.168.3.131,55435,72.14.213.149,5095,tcp,49,True,False
192.168.3.131,63279,72.14.213.149,4190,tcp,50,True,False
192.168.3.131,38363,72.14.213.149,4534,tcp,50,True,False
192.168.3.131,5374,72.14.213.149,5219,tcp,50,True,False
192.168.3.131,3224,72.14.213.149,5020,tcp,50,True,False
192.168.3.131,30265,72.14.213.149,4065,tcp,50,True,False
192.168.3.131,36046,72.14.213.149,4010,tcp,50,True,False
192.168.3.131,47186,72.14.213.149,3946,tcp,50,True,False
192.168.3.131,56044,72.14.213.149,3930,tcp,50,True,False
192.168.3.131,23139,72.14.213.149,4859,tcp,50,True,False
192.168.3.131,17845,72.14.213.149,4609,tcp,50,True,False
192.168.3.131,55950,72.14.213.102,80,tcp,1295981542,False,False
192.168.3.131,55955,207.46.148.38,80,tcp,1295981543,False,False
192.168.3.131,55954,65.55.17.37,80,tcp,1295981543,False,False
192.168.3.131,58264,208.82.236.129,80,tcp,1295981546,False,False
192.168.3.131,58265,208.82.236.129,80,tcp,1295981546,False,False
192.168.3.131,57721,72.14.213.105,443,tcp,1295981549,False,False
192.168.3.131,58272,208.82.236.129,80,tcp,1295981549,False,False
192.168.3.131,55963,65.54.95.140,80,tcp,1295981543,False,False
192.168.3.131,55973,65.54.95.142,80,tcp,1295981545,False,False
192.168.3.131,55960,206.108.207.139,80,tcp,1295981543,False,False
192.168.3.131,57038,74.217.50.10,80,tcp,1295981561,False,False
192.168.3.131,52201,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52203,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52204,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52205,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52206,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52207,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52209,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52208,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52211,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52210,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52212,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52213,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52214,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,52215,72.14.213.102,443,tcp,1295981562,False,False
192.168.3.131,58303,208.82.236.129,80,tcp,1295981563,False,False
192.168.3.131,58304,208.82.236.129,80,tcp,1295981563,False,False
192.168.3.131,58305,208.82.236.129,80,tcp,1295981564,False,False
192.168.3.131,55956,66.235.139.121,80,tcp,1295981543,False,True
192.168.3.131,58310,208.82.236.129,80,tcp,1295981565,False,False
192.168.3.131,56042,207.46.148.38,80,tcp,1295981569,False,False
192.168.3.131,56052,207.46.148.38,80,tcp,1295981571,False,False
192.168.3.131,56012,65.54.95.140,80,tcp,1295981564,False,False
192.168.3.131,58327,208.82.236.129,80,tcp,1295981573,False,False
192.168.3.131,54600,224.0.0.252,5355,udp,1295981573,False,False
192.168.3.131,52248,65.54.95.39,80,tcp,1295981577,False,False
192.168.3.131,56066,65.54.95.75,80,tcp,1295981572,False,False
192.168.3.131,56067,65.54.95.75,80,tcp,1295981572,False,False
192.168.3.131,56068,65.54.95.68,80,tcp,1295981572,False,False
192.168.3.131,56065,65.54.95.68,80,tcp,1295981572,False,False
192.168.3.131,56053,66.235.133.62,80,tcp,1295981571,False,False
192.168.3.131,56038,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56041,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56037,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56040,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56039,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56036,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56030,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56033,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56032,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56031,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56026,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56027,65.54.95.140,80,tcp,1295981569,False,False
192.168.3.131,56028,65.54.95.142,80,tcp,1295981569,False,False
192.168.3.131,56029,65.54.95.142,80,tcp,1295981569,False,False
192.168.3.131,56044,65.54.95.216,80,tcp,1295981570,False,False
192.168.3.131,56070,65.54.95.68,80,tcp,1295981572,False,False
192.168.3.131,56064,65.54.95.75,80,tcp,1295981571,False,False
192.168.3.131,56057,65.54.95.66,80,tcp,1295981571,False,False
192.168.3.131,56059,65.54.95.39,80,tcp,1295981571,False,False
192.168.3.131,56055,65.54.95.39,80,tcp,1295981571,False,False
192.168.3.131,56056,65.54.95.39,80,tcp,1295981571,False,False
192.168.3.131,56069,65.54.95.75,80,tcp,1295981572,False,False
192.168.3.131,56073,65.54.95.75,80,tcp,1295981573,False,False
192.168.3.131,56050,66.235.139.121,80,tcp,1295981570,False,False
192.168.3.131,56021,66.235.139.121,80,tcp,1295981569,False,True
192.168.3.131,58350,208.82.236.129,80,tcp,1295981585,False,False
192.168.3.131,58351,208.82.236.130,80,tcp,1295981585,False,False
192.168.3.131,58352,208.82.236.130,80,tcp,1295981585,False,False
192.168.3.131,58353,208.82.236.130,80,tcp,1295981585,False,False
192.168.3.131,52257,65.54.95.39,80,tcp,1295981582,False,False
192.168.3.131,52266,65.54.95.39,80,tcp,1295981587,False,False
192.168.3.131,56092,65.54.95.68,80,tcp,1295981581,False,False
192.168.3.131,56093,65.54.95.68,80,tcp,1295981581,False,False
192.168.3.131,56090,65.54.95.75,80,tcp,1295981581,False,False
192.168.3.131,56091,65.54.95.75,80,tcp,1295981581,False,False
192.168.3.131,58360,208.82.236.129,80,tcp,1295981588,False,False
192.168.3.131,58361,208.82.236.130,80,tcp,1295981588,False,False
192.168.3.131,58377,208.82.236.130,80,tcp,1295981595,False,False
192.168.3.131,58378,208.82.236.130,80,tcp,1295981595,False,False
192.168.3.131,56129,207.46.148.38,80,tcp,1295981596,False,False
192.168.3.131,56135,207.46.148.38,80,tcp,1295981596,False,False
192.168.3.131,57838,72.14.213.105,80,tcp,1295981602,False,False
192.168.3.131,56132,65.54.95.140,80,tcp,1295981596,False,False
192.168.3.131,56127,65.54.95.140,80,tcp,1295981596,False,False
192.168.3.131,56128,65.54.95.140,80,tcp,1295981596,False,False
192.168.3.131,56133,65.54.95.216,80,tcp,1295981596,False,True
192.168.3.131,56140,65.54.95.68,80,tcp,1295981597,False,False
192.168.3.131,56110,65.54.95.68,80,tcp,1295981590,False,False
192.168.3.131,56139,65.54.95.75,80,tcp,1295981597,False,False
192.168.3.131,56060,65.54.95.39,80,tcp,1295981571,False,False
192.168.3.131,56112,65.54.95.68,80,tcp,1295981590,False,False
192.168.3.131,56111,65.54.95.75,80,tcp,1295981590,False,False
192.168.3.131,56113,65.54.95.75,80,tcp,1295981590,False,False
192.168.3.131,56141,65.54.95.75,80,tcp,1295981598,False,False
192.168.3.131,58388,208.82.236.129,80,tcp,1295981599,False,False
192.168.3.131,56126,66.235.139.121,80,tcp,1295981595,False,False
192.168.3.131,56163,207.46.148.38,80,tcp,1295981607,False,False
192.168.3.131,56167,12.129.210.71,80,tcp,1295981607,False,False
192.168.3.131,58410,208.82.236.129,80,tcp,1295981609,False,False
192.168.3.131,58389,208.82.236.130,80,tcp,1295981599,False,False
192.168.3.131,58381,204.9.163.166,80,tcp,1295981595,False,False
192.168.3.131,57838,72.14.213.105,80,tcp,1295981611,False,False
192.168.3.131,56165,65.54.95.140,80,tcp,1295981607,False,False
192.168.3.131,56166,65.54.95.216,80,tcp,1295981607,False,False
192.168.3.131,56160,65.54.95.68,80,tcp,1295981606,False,False
192.168.3.131,58416,208.82.236.129,80,tcp,1295981611,False,False
192.168.3.131,56161,66.235.139.121,80,tcp,1295981607,False,False
192.168.3.131,58434,208.82.236.129,80,tcp,1295981619,False,False
192.168.3.131,57757,239.255.255.250,1900,udp,1295981559,False,True
192.168.3.131,56134,66.235.133.62,80,tcp,1295981596,False,False
192.168.3.131,57878,72.14.203.102,80,tcp,1295981619,False,False
192.168.3.131,58439,208.82.236.129,80,tcp,1295981621,False,False
192.168.3.131,58417,208.82.236.130,80,tcp,1295981611,False,False
192.168.3.131,58411,204.9.163.166,80,tcp,1295981609,False,False
192.168.3.131,56174,65.54.95.68,80,tcp,1295981609,False,False
192.168.3.131,56194,65.54.95.68,80,tcp,1295981618,False,False
192.168.3.131,56175,65.54.95.75,80,tcp,1295981610,False,False
192.168.3.131,68,255.255.255.255,67,udp,1295981573,False,False
172.16.255.1,10616,204.9.163.158,80,tcp,1295981627,False,False
10.0.2.15,2489,65.55.25.60,80,tcp,1295981628,False,False
192.168.3.131,58440,208.82.236.129,80,tcp,1295981621,False,False
192.168.3.131,57071,72.14.213.156,80,tcp,1295981627,False,False
192.168.3.131,57032,72.14.213.167,80,tcp,1295981627,False,False
192.168.3.131,58464,208.82.236.129,80,tcp,1295981632,False,False
192.168.3.131,56213,65.54.95.75,80,tcp,1295981627,False,False
192.168.3.131,56214,65.54.95.75,80,tcp,1295981627,False,False
172.16.255.1,10617,204.9.163.158,80,tcp,1295981635,False,False
172.16.255.1,10618,204.9.163.158,80,tcp,1295981636,False,False
172.16.255.1,10619,204.9.163.158,80,tcp,1295981636,False,False
10.0.2.15,2498,65.55.25.60,443,tcp,1295981638,False,False
172.16.255.1,10620,204.9.163.158,80,tcp,1295981640,False,False
172.16.255.1,10621,147.31.122.1,18165,tcp,1295981641,False,False
192.168.3.131,55968,72.14.213.101,80,tcp,1295981545,False,False
192.168.3.131,58485,208.82.236.129,80,tcp,1295981642,False,False
192.168.3.131,58486,208.82.236.130,80,tcp,1295981642,False,False
192.168.3.131,58490,208.82.236.130,80,tcp,1295981643,False,False
192.168.3.131,56233,65.54.95.68,80,tcp,1295981636,False,False
192.168.3.131,56236,65.54.95.68,80,tcp,1295981636,False,False
192.168.3.131,56235,65.54.95.68,80,tcp,1295981636,False,False
192.168.3.131,56234,65.54.95.75,80,tcp,1295981636,False,False
172.16.255.1,10623,194.165.188.79,33033,tcp,1295981644,False,False
172.16.255.1,54048,224.0.0.252,5355,udp,1295981640,False,False
172.16.255.1,10624,213.166.51.4,33033,tcp,1295981645,False,False
172.16.255.1,10625,194.165.188.79,33033,tcp,1295981646,False,False
172.16.255.1,10626,213.166.51.4,33033,tcp,1295981647,False,False
172.16.255.1,10628,194.165.188.76,12350,tcp,1295981648,False,False
172.16.255.1,10629,212.8.166.36,12350,tcp,1295981648,False,False
172.16.255.1,10630,204.9.163.158,80,tcp,1295981648,False,False
172.16.255.1,10631,204.9.163.184,12350,tcp,1295981649,False,False
172.16.255.1,10632,194.165.188.76,12350,tcp,1295981650,False,False
172.16.255.1,10633,212.8.166.36,12350,tcp,1295981650,False,False
172.16.255.1,10634,204.9.163.184,12350,tcp,1295981651,False,False
192.168.3.131,57885,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57888,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57895,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57894,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57892,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57890,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57898,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57886,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57893,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57883,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57887,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57881,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57900,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57879,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57889,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57899,72.14.213.103,80,tcp,1295981651,False,False
192.168.3.131,57891,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,57901,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,57884,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,57882,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,57902,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,57896,72.14.213.103,80,tcp,1295981652,False,False
192.168.3.131,56255,65.54.95.68,80,tcp,1295981645,False,False
192.168.3.131,56257,65.54.95.75,80,tcp,1295981645,False,False
192.168.3.131,56256,65.54.95.75,80,tcp,1295981645,False,False
10.0.2.15,2527,64.4.9.254,1863,tcp,1295981655,False,True
10.0.2.15,2526,65.54.186.19,443,tcp,1295981655,False,False
192.168.3.131,58487,208.82.236.129,80,tcp,1295981642,False,False
192.168.3.131,58517,208.82.236.130,80,tcp,1295981657,False,False
10.0.2.15,2498,65.55.25.60,443,tcp,1295981658,False,False
172.16.255.1,10639,204.9.163.181,443,tcp,1295981654,False,False
172.16.255.1,10643,204.9.163.181,443,tcp,1295981655,False,False
172.16.255.1,10641,204.9.163.181,443,tcp,1295981655,False,False
172.16.255.1,10642,204.9.163.181,443,tcp,1295981655,False,False
172.16.255.1,10640,204.9.163.181,443,tcp,1295981655,False,False
172.16.255.1,10627,194.165.188.79,443,tcp,1295981647,False,True
172.16.255.1,10649,184.85.226.161,443,tcp,1295981658,False,False
10.0.2.15,49796,10.0.2.3,53,udp,1295981655,False,False
10.0.2.15,50559,10.0.2.3,53,udp,1295981655,False,False
192.168.3.131,57231,72.14.213.156,80,tcp,1295981660,False,False
192.168.3.131,57230,72.14.213.156,80,tcp,1295981660,False,False
192.168.3.131,57881,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57883,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57879,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57884,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57882,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57880,72.14.213.103,80,tcp,1295981656,False,False
192.168.3.131,57888,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57886,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57885,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57890,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57887,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57889,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57898,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57900,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57899,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57901,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57902,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57897,72.14.213.103,80,tcp,1295981657,False,False
192.168.3.131,57895,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57894,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57892,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57893,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57891,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57896,72.14.213.103,80,tcp,1295981661,False,False
192.168.3.131,57024,72.14.213.101,80,tcp,1295981659,False,False
172.16.255.1,10661,67.215.65.132,443,tcp,1295981661,False,False
172.16.255.1,10665,67.215.65.132,443,tcp,1295981661,False,False
172.16.255.1,10664,67.215.65.132,443,tcp,1295981661,False,False
172.16.255.1,10669,204.194.237.136,80,tcp,1295981662,False,False
172.16.255.1,10668,204.194.237.136,80,tcp,1295981662,False,False
172.16.255.1,10670,204.194.237.136,80,tcp,1295981662,False,False
10.0.2.15,54657,10.0.2.3,53,udp,1295981658,False,False
10.0.2.15,57524,10.0.2.3,53,udp,1295981658,False,False
172.16.255.1,10672,212.8.163.80,54900,tcp,1295981663,False,False
172.16.255.1,10673,212.8.163.80,54900,tcp,1295981663,False,False
10.0.2.15,2543,65.55.116.184,80,tcp,1295981664,False,True
10.0.2.15,54795,10.0.2.3,53,udp,1295981659,False,False
10.0.2.15,61870,10.0.2.3,53,udp,1295981659,False,False
10.0.2.15,64982,10.0.2.3,53,udp,1295981660,False,False
172.16.255.1,10658,109.173.29.34,443,tcp,1295981660,False,False
172.16.255.1,10671,109.227.83.224,443,tcp,1295981662,False,False
172.16.255.1,10674,212.8.163.80,43400,tcp,1295981665,False,False
172.16.255.1,10675,212.8.163.80,43400,tcp,1295981665,False,False
172.16.255.1,137,172.16.255.255,137,udp,1295981640,False,False
10.0.2.15,2545,91.103.140.2,80,tcp,1295981664,False,False
172.16.255.1,10676,204.9.163.160,35777,tcp,1295981666,False,False
172.16.255.1,10677,204.9.163.160,35777,tcp,1295981666,False,False
192.168.3.131,56035,65.55.118.107,80,tcp,1295981569,False,False
172.16.255.1,10678,212.8.163.80,54900,tcp,1295981668,False,False
172.16.255.1,10679,212.8.163.80,54900,tcp,1295981668,False,False
10.0.2.15,57632,10.0.2.3,53,udp,1295981663,False,False
172.16.255.1,10635,194.165.188.76,443,tcp,1295981652,False,True
10.0.2.15,62310,10.0.2.3,53,udp,1295981664,False,False
192.168.3.131,58542,208.82.236.129,80,tcp,1295981669,False,False
192.168.3.131,58543,208.82.236.130,80,tcp,1295981669,False,False
10.0.2.15,59794,10.0.2.3,53,udp,1295981664,False,False
192.168.3.131,58443,204.9.163.166,80,tcp,1295981622,False,False
172.16.255.1,10659,109.255.178.86,443,tcp,1295981660,False,False
172.16.255.1,10685,204.9.163.160,35777,tcp,1295981670,False,False
172.16.255.1,10686,204.9.163.160,35777,tcp,1295981670,False,False
10.0.2.15,58511,10.0.2.3,53,udp,1295981665,False,False
192.168.3.131,56051,207.46.0.109,80,tcp,1295981570,False,True
172.16.255.1,10636,212.8.166.36,443,tcp,1295981652,False,True
10.0.2.15,2549,65.55.116.184,80,tcp,1295981671,False,False
192.168.3.131,57847,72.14.213.147,80,tcp,1295981668,False,False
172.16.255.1,10638,130.117.72.100,443,tcp,1295981653,False,True
10.0.2.15,58971,10.0.2.3,53,udp,1295981668,False,False
192.168.3.131,55966,63.215.202.48,80,tcp,1295981543,False,False
192.168.3.131,56136,206.108.207.163,80,tcp,1295981596,False,False
192.168.3.131,56169,206.108.207.155,80,tcp,1295981608,False,False
192.168.3.131,55967,63.215.202.49,80,tcp,1295981544,False,False
192.168.3.131,56292,65.54.95.68,80,tcp,1295981663,False,False
192.168.3.131,56318,207.46.148.38,80,tcp,1295981674,False,False
192.168.3.131,56325,207.46.148.38,80,tcp,1295981675,False,False
172.16.255.1,10690,109.173.29.34,443,tcp,1295981675,False,False
172.16.255.1,10689,109.227.83.224,443,tcp,1295981675,False,False
172.16.255.1,10659,109.255.178.86,443,tcp,1295981675,False,False
192.168.3.131,56319,65.54.95.140,80,tcp,1295981674,False,False
192.168.3.131,56331,65.54.95.68,80,tcp,1295981676,False,False
192.168.3.131,56326,65.54.95.39,80,tcp,1295981675,False,False
192.168.3.131,56313,65.54.95.75,80,tcp,1295981672,False,False
192.168.3.131,56314,65.54.95.75,80,tcp,1295981672,False,False
192.168.3.131,56332,65.54.95.75,80,tcp,1295981676,False,False
192.168.3.131,56323,66.235.133.62,80,tcp,1295981675,False,False
192.168.3.131,56317,66.235.139.121,80,tcp,1295981674,False,False
192.168.3.131,56357,207.46.148.38,80,tcp,1295981687,False,False
192.168.3.131,56362,207.46.148.38,80,tcp,1295981688,False,False
172.16.255.1,10687,109.90.123.126,443,tcp,1295981671,False,False
192.168.3.131,58544,208.82.236.129,80,tcp,1295981669,False,False
10.0.2.15,59686,10.0.2.3,53,udp,1295981685,False,False
10.0.2.15,2551,70.37.129.34,80,tcp,1295981685,False,True
10.0.2.15,2529,207.46.96.145,80,tcp,1295981658,False,False
172.16.255.1,10659,109.255.178.86,443,tcp,1295981691,False,False
172.16.255.1,10684,109.229.25.126,443,tcp,1295981669,False,False
192.168.3.131,56359,65.54.95.140,80,tcp,1295981687,False,False
192.168.3.131,56360,65.54.95.140,80,tcp,1295981687,False,False
192.168.3.131,56358,65.54.95.140,80,tcp,1295981687,False,False
192.168.3.131,56368,65.54.95.68,80,tcp,1295981689,False,False
