src_ip,src_port,dest_ip,dest_port,proto,start_time,timestamp_start,timestamp_end
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.685255,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:09.685275,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.686013,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.686760,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:09.686778,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.687516,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.687517,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:09.687539,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.688277,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.55.206.199,80,192.168.3.131,56411,tcp,2011-01-25 19:55:09.688278,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.688279,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:09.688327,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.688333,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.689071,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56423,65.54.95.149,80,tcp,2011-01-25 19:55:09.689091,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.690559,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.691118,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.691313,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.691314,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56423,65.54.95.149,80,tcp,2011-01-25 19:55:09.691333,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.692071,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.692822,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.692823,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.149,80,192.168.3.131,56423,tcp,2011-01-25 19:55:09.692825,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56423,65.54.95.149,80,tcp,2011-01-25 19:55:09.692848,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.715942,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.716925,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.717704,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.717705,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.717740,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.718491,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.718492,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.718494,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.718526,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.720160,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.720909,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.720910,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.720938,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.721677,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56419,65.54.95.140,80,tcp,2011-01-25 19:55:09.738914,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56423,65.54.95.149,80,tcp,2011-01-25 19:55:09.740629,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56423,65.54.95.149,80,tcp,2011-01-25 19:55:09.741549,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56411,65.55.206.199,80,tcp,2011-01-25 19:55:09.744238,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.744514,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.751414,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.752204,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.752207,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.752246,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.752998,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.752999,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.753031,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.753782,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.754534,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.754536,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.754563,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:09.761172,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:09.761213,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.768396,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.769186,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.769210,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.769963,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.148,80,192.168.3.131,56424,tcp,2011-01-25 19:55:09.769965,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.769996,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56424,72.14.213.148,80,tcp,2011-01-25 19:55:09.776494,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.101,80,192.168.3.131,55968,tcp,2011-01-25 19:55:09.780627,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
72.14.213.101,80,192.168.3.131,55968,tcp,2011-01-25 19:55:09.782685,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56415,65.54.95.140,80,tcp,2011-01-25 19:55:09.815914,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56422,65.54.95.140,80,tcp,2011-01-25 19:55:09.825908,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56416,65.54.95.140,80,tcp,2011-01-25 19:55:09.830904,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,55968,72.14.213.101,80,tcp,2011-01-25 19:55:09.987919,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.088158,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.100230,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.100273,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.100558,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.112943,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.134226,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.135017,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.135040,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.135837,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.136640,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.136641,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.136666,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.137444,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.137445,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.137472,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.138262,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.138264,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.138295,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.139036,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.140948,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.140968,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.141749,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.142545,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.142564,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.143349,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.143350,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.143373,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.151207,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.151999,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.152001,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.152028,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.152812,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.153611,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.153630,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.154420,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.154422,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.154423,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.154451,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.155198,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.155199,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.155219,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.156015,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.157404,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.157433,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.158181,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.158183,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.158184,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.158221,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.158970,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.159722,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.159740,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.160479,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.160480,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.160503,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.161970,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.161971,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.161993,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.162730,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.162731,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.162754,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.163492,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.164244,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.164268,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.165061,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.165062,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.165064,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.165099,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.165878,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.165879,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.165905,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.166646,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.166647,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.166667,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.168394,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.169152,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.169169,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.169908,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.170653,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.170671,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.171407,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.171408,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.171428,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.172165,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.172167,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.172184,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.173891,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.174637,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.174638,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56427,65.54.95.75,80,tcp,2011-01-25 19:55:10.174658,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.75,80,192.168.3.131,56427,tcp,2011-01-25 19:55:10.175396,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.184477,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.196951,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.197017,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.197336,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.209116,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.213436,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.214238,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.214261,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.215010,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.227609,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.227640,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.229270,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.230053,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.230054,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.230079,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.233930,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.234710,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.234711,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.234740,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.235489,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.237410,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.237447,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.238255,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.239086,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.239117,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.239919,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.242406,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.242457,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.243263,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
65.54.95.68,80,192.168.3.131,56428,tcp,2011-01-25 19:55:10.244038,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
192.168.3.131,56428,65.54.95.68,80,tcp,2011-01-25 19:55:10.244062,1970-01-01 00:00:00.009989,1970-01-01 00:00:36.276276
