,src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted
14665,59.166.0.0,31925,149.171.126.5,30857,tcp,1421927995,False
14666,59.166.0.9,37840,149.171.126.3,22,tcp,1421927995,False
14667,59.166.0.9,49716,149.171.126.5,53,udp,1421927996,False
14668,59.166.0.3,61522,149.171.126.2,21,tcp,1421927991,False
14669,59.166.0.4,49752,149.171.126.1,6881,tcp,1421927996,False
14670,59.166.0.6,10860,149.171.126.9,41043,tcp,1421927996,False
14671,59.166.0.3,56534,149.171.126.4,6881,tcp,1421927995,False
14672,59.166.0.1,27725,149.171.126.0,5190,tcp,1421927996,False
14673,59.166.0.4,53704,149.171.126.8,80,tcp,1421927996,False
14674,59.166.0.6,22079,149.171.126.1,29746,tcp,1421927996,False
14675,59.166.0.6,57001,149.171.126.1,22,tcp,1421927996,False
14676,59.166.0.6,63398,149.171.126.1,21,tcp,1421927992,False
14677,59.166.0.3,46266,149.171.126.4,21,tcp,1421927989,False
14678,175.45.176.2,53981,149.171.126.13,179,tcp,1421927995,False
14679,59.166.0.6,40267,149.171.126.8,10486,tcp,1421927996,False
14680,59.166.0.3,55952,149.171.126.2,29746,tcp,1421927995,False
14681,59.166.0.2,38542,149.171.126.0,53,udp,1421927996,False
14682,59.166.0.4,33259,149.171.126.1,6881,tcp,1421927996,False
14683,59.166.0.4,47372,149.171.126.1,6881,tcp,1421927996,False
14684,59.166.0.4,9758,149.171.126.7,26532,tcp,1421927996,False
14685,175.45.176.3,17370,149.171.126.14,80,tcp,1421927995,True
14686,175.45.176.1,2341,149.171.126.11,445,tcp,1421927995,True
14687,175.45.176.0,12103,149.171.126.15,445,tcp,1421927995,True
14688,175.45.176.1,1595,149.171.126.18,445,tcp,1421927995,True
14689,175.45.176.1,12157,149.171.126.15,21,tcp,1421927996,True
14690,59.166.0.1,19805,149.171.126.5,12439,tcp,1421927997,False
14691,59.166.0.5,29293,149.171.126.9,5190,tcp,1421927997,False
14692,59.166.0.5,36571,149.171.126.0,53,udp,1421927997,False
14693,59.166.0.8,51377,149.171.126.8,25,tcp,1421927997,False
14694,59.166.0.0,52390,149.171.126.5,50128,tcp,1421927997,False
14695,59.166.0.8,26812,149.171.126.1,53,udp,1421927997,False
14696,59.166.0.6,32249,149.171.126.2,22,tcp,1421927996,False
14697,59.166.0.8,14271,149.171.126.2,25,tcp,1421927997,False
14698,59.166.0.4,23079,149.171.126.1,65169,tcp,1421927997,False
14699,59.166.0.7,29626,149.171.126.2,6881,tcp,1421927997,False
14700,59.166.0.6,2277,149.171.126.0,22,tcp,1421927996,False
14701,59.166.0.7,31591,149.171.126.2,50128,tcp,1421927996,False
14702,59.166.0.4,59418,149.171.126.2,65151,tcp,1421927997,False
14703,59.166.0.7,53942,149.171.126.2,6881,tcp,1421927997,False
14704,59.166.0.7,56386,149.171.126.2,6881,tcp,1421927997,False
14705,59.166.0.7,60842,149.171.126.8,53,udp,1421927997,False
14706,59.166.0.1,46015,149.171.126.9,22,tcp,1421927996,False
14707,59.166.0.2,34490,149.171.126.5,30857,tcp,1421927997,False
14708,59.166.0.7,52058,149.171.126.2,6881,tcp,1421927997,False
14709,59.166.0.9,5561,149.171.126.0,80,tcp,1421927996,False
14710,59.166.0.7,16858,149.171.126.6,5190,tcp,1421927997,False
14711,59.166.0.7,26686,149.171.126.1,80,tcp,1421927997,False
14712,59.166.0.7,57463,149.171.126.2,6881,tcp,1421927997,False
14713,59.166.0.8,12576,149.171.126.4,53,udp,1421927997,False
14714,59.166.0.1,21295,149.171.126.1,63430,tcp,1421927997,False
14715,59.166.0.2,14527,149.171.126.7,22,tcp,1421927997,False
14716,59.166.0.7,50964,149.171.126.2,6881,tcp,1421927997,False
14717,59.166.0.8,54714,149.171.126.8,53,udp,1421927997,False
14718,59.166.0.4,32279,149.171.126.6,53,udp,1421927998,False
14719,59.166.0.4,43016,149.171.126.5,6881,tcp,1421927998,False
14720,59.166.0.7,50381,149.171.126.3,53,udp,1421927998,False
14721,175.45.176.1,65480,149.171.126.11,445,tcp,1421927997,False
14722,59.166.0.0,44491,149.171.126.2,6881,tcp,1421927998,False
14723,59.166.0.1,5964,149.171.126.1,53,udp,1421927998,False
14724,59.166.0.3,34025,149.171.126.0,12518,tcp,1421927998,False
14725,59.166.0.4,4361,149.171.126.5,6881,tcp,1421927998,False
14726,59.166.0.0,33787,149.171.126.5,29746,tcp,1421927997,False
14727,59.166.0.0,45613,149.171.126.2,6881,tcp,1421927998,False
14728,59.166.0.0,48846,149.171.126.4,80,tcp,1421927998,False
14729,59.166.0.2,37583,149.171.126.5,50128,tcp,1421927998,False
14730,59.166.0.4,33320,149.171.126.8,111,udp,1421927998,False
14731,59.166.0.7,32415,149.171.126.1,25,tcp,1421927998,False
14732,59.166.0.0,43761,149.171.126.2,6881,tcp,1421927998,False
14733,59.166.0.3,40558,149.171.126.0,2921,tcp,1421927998,False
14734,59.166.0.4,47140,149.171.126.3,80,tcp,1421927998,False
14735,59.166.0.4,48285,149.171.126.6,5190,tcp,1421927998,False
14736,59.166.0.8,28429,149.171.126.3,80,tcp,1421927997,False
14737,59.166.0.4,2838,149.171.126.5,6881,tcp,1421927998,False
14738,59.166.0.4,3101,149.171.126.8,48015,tcp,1421927998,False
14739,59.166.0.4,48112,149.171.126.5,6881,tcp,1421927998,False
14740,59.166.0.7,29880,149.171.126.2,21,tcp,1421927992,False
14741,59.166.0.4,47140,149.171.126.3,80,tcp,1421927998,False
14742,59.166.0.0,30881,149.171.126.5,21,tcp,1421927994,False
14743,59.166.0.7,32315,149.171.126.2,29746,tcp,1421927997,False
14744,59.166.0.0,47055,149.171.126.2,53,udp,1421927998,False
14745,59.166.0.4,46156,149.171.126.8,58742,udp,1421927998,False
14746,59.166.0.5,62724,149.171.126.8,80,tcp,1421927997,False
14747,59.166.0.0,13638,149.171.126.8,22,tcp,1421927998,False
14748,59.166.0.0,9583,149.171.126.2,6881,tcp,1421927998,False
14749,59.166.0.4,49692,149.171.126.5,6881,tcp,1421927998,False
14750,59.166.0.5,39913,149.171.126.4,53,udp,1421927998,False
14751,59.166.0.0,38176,149.171.126.2,6881,tcp,1421927998,False
14752,59.166.0.4,5969,149.171.126.5,6881,tcp,1421927998,False
14753,175.45.176.3,27950,149.171.126.17,143,tcp,1421927994,True
14754,175.45.176.0,33888,149.171.126.13,80,tcp,1421927996,True
14755,175.45.176.3,1366,149.171.126.14,80,tcp,1421927997,True
14756,175.45.176.1,28388,149.171.126.18,143,tcp,1421927996,True
14757,175.45.176.1,49835,149.171.126.18,445,tcp,1421927997,True
14758,175.45.176.1,62567,149.171.126.14,28149,tcp,1421927997,True
14759,59.166.0.9,52436,149.171.126.3,6881,tcp,1421927999,False
14760,59.166.0.0,62294,149.171.126.0,63771,tcp,1421927999,False
14761,59.166.0.1,35956,149.171.126.5,14382,tcp,1421927999,False
14762,59.166.0.7,15609,149.171.126.5,53,udp,1421927999,False
14763,59.166.0.7,1672,149.171.126.4,40667,tcp,1421927999,False
14764,59.166.0.7,19218,149.171.126.4,1968,tcp,1421927999,False
14765,59.166.0.9,17656,149.171.126.0,25,tcp,1421927999,False
14766,59.166.0.9,50338,149.171.126.3,80,tcp,1421927999,False
14767,59.166.0.0,6746,149.171.126.2,6881,tcp,1421927998,False
14768,59.166.0.2,35522,149.171.126.5,21,tcp,1421927996,False
14769,59.166.0.7,18365,149.171.126.4,33761,tcp,1421927999,False
14770,59.166.0.9,1153,149.171.126.3,6881,tcp,1421927999,False
14771,59.166.0.9,29018,149.171.126.6,53,udp,1421927999,False
14772,59.166.0.2,36436,149.171.126.5,29746,tcp,1421927998,False
14773,59.166.0.0,55694,149.171.126.4,61914,tcp,1421927999,False
14774,59.166.0.8,29966,149.171.126.7,53,udp,1421927999,False
14775,59.166.0.9,15963,149.171.126.4,53,udp,1421927999,False
14776,59.166.0.9,46995,149.171.126.3,6881,tcp,1421927999,False
14777,59.166.0.1,20707,149.171.126.3,22,tcp,1421927999,False
14778,59.166.0.9,31892,149.171.126.3,6881,tcp,1421927999,False
14779,59.166.0.1,7659,149.171.126.3,25,tcp,1421927998,False
14780,59.166.0.8,23059,149.171.126.2,22,tcp,1421927999,False
14781,59.166.0.8,31688,149.171.126.5,55509,tcp,1421927999,False
14782,59.166.0.7,50291,149.171.126.3,53,udp,1421927999,False
14783,59.166.0.9,2051,149.171.126.3,6881,tcp,1421927999,False
14784,59.166.0.9,50017,149.171.126.3,6881,tcp,1421927999,False
14785,59.166.0.5,41721,149.171.126.3,80,tcp,1421927998,False
14786,59.166.0.1,17886,149.171.126.6,37628,tcp,1421927999,False
14787,59.166.0.3,19338,149.171.126.9,5190,tcp,1421927999,False
14788,59.166.0.8,47932,149.171.126.9,30721,tcp,1421927999,False
14789,59.166.0.0,18040,149.171.126.4,80,tcp,1421928000,False
14790,59.166.0.0,58800,149.171.126.4,6881,tcp,1421928000,False
14791,59.166.0.2,45688,149.171.126.3,42298,tcp,1421928000,False
14792,59.166.0.3,16524,149.171.126.4,53,udp,1421928000,False
14793,59.166.0.8,4791,149.171.126.4,6881,tcp,1421928000,False
14794,59.166.0.8,6310,149.171.126.4,6881,tcp,1421928000,False
14795,59.166.0.9,15903,149.171.126.0,111,udp,1421928000,False
14796,175.45.176.1,2314,149.171.126.11,445,tcp,1421927999,False
14797,59.166.0.0,15482,149.171.126.6,53,udp,1421928000,False
14798,59.166.0.4,45042,149.171.126.2,45215,tcp,1421928000,False
14799,59.166.0.7,38992,149.171.126.4,5190,tcp,1421928000,False
14800,59.166.0.8,50052,149.171.126.4,6881,tcp,1421928000,False
14801,59.166.0.4,2956,149.171.126.5,1673,tcp,1421928000,False
14802,59.166.0.8,46154,149.171.126.7,80,tcp,1421928000,False
14803,59.166.0.9,63617,149.171.126.0,44861,udp,1421928000,False
14804,59.166.0.0,23875,149.171.126.4,6881,tcp,1421928000,False
14805,59.166.0.2,5007,149.171.126.3,111,udp,1421928000,False
14806,59.166.0.4,7763,149.171.126.0,45454,tcp,1421928000,False
14807,59.166.0.7,17421,149.171.126.4,21,tcp,1421927999,False
14808,59.166.0.0,21087,149.171.126.4,6881,tcp,1421928000,False
14809,59.166.0.0,22020,149.171.126.4,6881,tcp,1421928000,False
14810,59.166.0.2,42503,149.171.126.0,5190,tcp,1421928000,False
14811,59.166.0.4,4507,149.171.126.0,46567,tcp,1421928000,False
14812,59.166.0.8,33208,149.171.126.2,53,udp,1421928000,False
14813,175.45.176.2,44985,149.171.126.13,179,tcp,1421927999,False
14814,59.166.0.1,14044,149.171.126.6,5190,tcp,1421928000,False
14815,59.166.0.8,50986,149.171.126.8,80,tcp,1421927999,False
14816,59.166.0.0,19012,149.171.126.4,6881,tcp,1421928000,False
14817,59.166.0.2,6659,149.171.126.3,48353,udp,1421928000,False
14818,59.166.0.8,49245,149.171.126.4,6881,tcp,1421928000,False
14819,59.166.0.8,5545,149.171.126.4,6881,tcp,1421928000,False
14820,59.166.0.8,7264,149.171.126.4,6881,tcp,1421928000,False
14821,175.45.176.1,61441,149.171.126.18,445,tcp,1421927999,True
14822,175.45.176.0,3988,149.171.126.15,445,tcp,1421927998,True
14823,175.45.176.1,16166,149.171.126.15,21,tcp,1421927998,True
14824,175.45.176.3,43875,149.171.126.14,80,tcp,1421927999,True
14825,175.45.176.3,63997,149.171.126.16,53,udp,1421928001,True
14826,175.45.176.3,59717,149.171.126.15,111,tcp,1421927999,True
14827,59.166.0.2,1997,149.171.126.4,2631,tcp,1421928001,False
14828,59.166.0.5,48490,149.171.126.2,58179,udp,1421928001,False
14829,59.166.0.9,18708,149.171.126.0,36800,tcp,1421928000,False
14830,59.166.0.4,62168,149.171.126.0,111,udp,1421928001,False
14831,59.166.0.9,22085,149.171.126.0,53,udp,1421928001,False
14832,59.166.0.9,57506,149.171.126.6,6881,tcp,1421928001,False
14833,59.166.0.9,61641,149.171.126.3,80,tcp,1421928001,False
14834,59.166.0.4,26934,149.171.126.0,61415,tcp,1421928001,False
14835,59.166.0.9,24690,149.171.126.6,6881,tcp,1421928001,False
14836,59.166.0.9,26985,149.171.126.6,6881,tcp,1421928001,False
14837,59.166.0.9,55914,149.171.126.6,6881,tcp,1421928001,False
14838,59.166.0.3,64163,149.171.126.1,80,tcp,1421928000,False
14839,59.166.0.4,25770,149.171.126.0,21351,udp,1421928001,False
14840,59.166.0.5,1958,149.171.126.2,111,udp,1421928001,False
14841,59.166.0.9,25350,149.171.126.6,54409,tcp,1421928001,False
14842,59.166.0.5,21526,149.171.126.5,1076,tcp,1421928001,False
14843,59.166.0.9,28590,149.171.126.6,6881,tcp,1421928001,False
14844,59.166.0.7,53930,149.171.126.8,80,tcp,1421927999,False
14845,59.166.0.0,20091,149.171.126.4,6881,tcp,1421928000,False
14846,59.166.0.0,56337,149.171.126.2,26821,tcp,1421928001,False
14847,59.166.0.2,3660,149.171.126.5,1591,tcp,1421928001,False
14848,59.166.0.9,61280,149.171.126.6,6881,tcp,1421928001,False
14849,175.45.176.2,62266,149.171.126.13,179,tcp,1421928001,False
14850,59.166.0.0,27153,149.171.126.0,56294,tcp,1421928001,False
14851,59.166.0.0,50582,149.171.126.5,53,udp,1421928001,False
14852,59.166.0.2,18647,149.171.126.3,22,tcp,1421928001,False
14853,59.166.0.5,1493,149.171.126.9,62555,tcp,1421928001,False
14854,59.166.0.6,1855,149.171.126.3,5659,udp,1421928001,False
14855,59.166.0.9,26785,149.171.126.1,24937,tcp,1421928001,False
14856,59.166.0.5,43715,149.171.126.2,48285,tcp,1421928001,False
14857,59.166.0.6,52586,149.171.126.3,111,udp,1421928001,False
14858,59.166.0.3,63660,149.171.126.7,53,udp,1421928002,False
14859,59.166.0.6,46829,149.171.126.3,47752,tcp,1421928002,False
14860,59.166.0.7,19486,149.171.126.1,53,udp,1421928002,False
14861,59.166.0.2,20057,149.171.126.9,17802,tcp,1421928002,False
14862,59.166.0.5,10026,149.171.126.5,44067,tcp,1421928002,False
14863,59.166.0.8,63314,149.171.126.7,5190,tcp,1421928002,False
14864,175.45.176.2,7227,149.171.126.13,179,tcp,1421928002,False
14865,59.166.0.2,64282,149.171.126.1,11412,tcp,1421928002,False
14866,59.166.0.8,5954,149.171.126.2,111,udp,1421928002,False
14867,59.166.0.8,7441,149.171.126.2,3484,udp,1421928002,False
14868,59.166.0.0,54174,149.171.126.9,80,tcp,1421928001,False
14869,59.166.0.4,7524,149.171.126.0,22,tcp,1421928002,False
14870,59.166.0.7,8844,149.171.126.3,5190,tcp,1421928002,False
14871,59.166.0.0,3543,149.171.126.8,53,udp,1421928002,False
14872,59.166.0.5,40523,149.171.126.6,53,udp,1421928002,False
14873,59.166.0.3,1063,149.171.126.7,143,tcp,1421928002,False
14874,59.166.0.5,11592,149.171.126.3,9679,tcp,1421928002,False
14875,175.45.176.2,50772,149.171.126.14,110,tcp,1421928000,True
14876,175.45.176.1,10303,149.171.126.15,21,tcp,1421928000,True
14877,175.45.176.3,7406,149.171.126.14,80,tcp,1421928002,True
14878,175.45.176.1,1132,149.171.126.18,445,tcp,1421928001,True
14879,59.166.0.4,3892,149.171.126.4,6881,tcp,1421928003,False
14880,59.166.0.6,46936,149.171.126.0,53,udp,1421928003,False
14881,59.166.0.7,23920,149.171.126.5,21,tcp,1421928003,False
14882,59.166.0.7,27896,149.171.126.1,26105,tcp,1421928003,False
14883,59.166.0.7,26482,149.171.126.0,62382,tcp,1421928003,False
14884,59.166.0.8,44238,149.171.126.2,7245,tcp,1421928002,False
14885,59.166.0.0,38233,149.171.126.9,6881,tcp,1421928003,False
14886,59.166.0.0,5159,149.171.126.5,53,udp,1421928003,False
14887,59.166.0.3,60515,149.171.126.3,58598,tcp,1421928003,False
14888,59.166.0.7,55495,149.171.126.5,1968,tcp,1421928003,False
14889,59.166.0.9,6147,149.171.126.9,27696,udp,1421928003,False
14890,59.166.0.9,7419,149.171.126.9,5963,tcp,1421928003,False
14891,59.166.0.0,11447,149.171.126.9,6881,tcp,1421928003,False
14892,59.166.0.0,9661,149.171.126.9,6881,tcp,1421928003,False
14893,59.166.0.4,50547,149.171.126.0,53,udp,1421928003,False
14894,59.166.0.4,47010,149.171.126.4,6881,tcp,1421928003,False
14895,59.166.0.4,47200,149.171.126.4,6881,tcp,1421928003,False
14896,59.166.0.7,60244,149.171.126.5,53,udp,1421928003,False
14897,59.166.0.5,34158,149.171.126.9,80,tcp,1421928002,False
14898,59.166.0.0,45731,149.171.126.9,6881,tcp,1421928003,False
14899,59.166.0.3,23154,149.171.126.0,1443,tcp,1421928003,False
14900,59.166.0.4,48870,149.171.126.4,6881,tcp,1421928003,False
14901,59.166.0.4,5820,149.171.126.4,6881,tcp,1421928003,False
14902,59.166.0.4,60708,149.171.126.6,22,tcp,1421928003,False
14903,59.166.0.7,60801,149.171.126.5,33761,tcp,1421928003,False
14904,59.166.0.9,4691,149.171.126.9,111,udp,1421928003,False
14905,59.166.0.0,5462,149.171.126.5,80,tcp,1421928002,False
14906,59.166.0.0,12270,149.171.126.9,6881,tcp,1421928003,False
14907,59.166.0.0,6853,149.171.126.4,80,tcp,1421928003,False
14908,59.166.0.4,33246,149.171.126.2,53,udp,1421928003,False
14909,59.166.0.4,48102,149.171.126.4,6881,tcp,1421928003,False
14910,59.166.0.4,52292,149.171.126.1,80,tcp,1421928003,False
14911,59.166.0.5,56431,149.171.126.4,53,udp,1421928003,False
14912,59.166.0.7,54318,149.171.126.5,40667,tcp,1421928003,False
14913,10.40.85.30,0,10.40.85.1,0,arp,1421927972,False
14914,10.40.85.30,0,10.40.85.1,0,arp,1421927972,False
14915,59.166.0.0,44651,149.171.126.9,6881,tcp,1421928003,False
14916,59.166.0.4,48114,149.171.126.0,80,tcp,1421928003,False
14917,149.171.126.16,63997,175.45.176.3,53,udp,1421928004,False
14918,59.166.0.2,34884,149.171.126.2,5190,tcp,1421928004,False
14919,59.166.0.4,44411,149.171.126.8,53,udp,1421928004,False
14920,59.166.0.8,36247,149.171.126.6,33761,tcp,1421928004,False
14921,59.166.0.9,31160,149.171.126.8,6881,tcp,1421928004,False
14922,59.166.0.9,7496,149.171.126.9,7256,tcp,1421928004,False
14923,59.166.0.9,22712,149.171.126.3,53,udp,1421928004,False
14924,59.166.0.9,28276,149.171.126.8,6881,tcp,1421928004,False
14925,59.166.0.9,55999,149.171.126.8,6881,tcp,1421928004,False
14926,59.166.0.9,60071,149.171.126.1,53,udp,1421928004,False
14927,59.166.0.6,44008,149.171.126.9,80,tcp,1421928003,False
14928,59.166.0.4,21360,149.171.126.4,22,tcp,1421928004,False
14929,59.166.0.9,61075,149.171.126.5,80,tcp,1421928004,False
14930,59.166.0.5,1215,149.171.126.9,53,udp,1421928004,False
14931,59.166.0.7,65251,149.171.126.7,80,tcp,1421928002,False
14932,175.45.176.2,31363,149.171.126.13,179,tcp,1421928003,False
14933,59.166.0.1,37498,149.171.126.9,5190,tcp,1421928004,False
14934,59.166.0.6,11135,149.171.126.6,5190,tcp,1421928004,False
14935,59.166.0.9,54966,149.171.126.8,6881,tcp,1421928004,False
14936,59.166.0.9,9232,149.171.126.2,42940,tcp,1421928004,False
14937,59.166.0.5,52072,149.171.126.7,80,tcp,1421928003,False
14938,59.166.0.8,17642,149.171.126.6,1968,tcp,1421928004,False
14939,59.166.0.8,35806,149.171.126.8,53,udp,1421928004,False
14940,59.166.0.9,24298,149.171.126.6,25,tcp,1421928004,False
14941,59.166.0.9,51695,149.171.126.8,6881,tcp,1421928004,False
14942,59.166.0.9,29213,149.171.126.8,6881,tcp,1421928004,False
14943,175.45.176.3,15395,149.171.126.16,80,tcp,1421928002,True
14944,175.45.176.3,3025,149.171.126.14,80,tcp,1421928004,True
14945,175.45.176.0,11200,149.171.126.15,445,tcp,1421928003,True
14946,175.45.176.1,2311,149.171.126.18,445,tcp,1421928003,True
14947,59.166.0.4,58080,149.171.126.6,53,udp,1421928005,False
14948,59.166.0.7,30877,149.171.126.1,44890,udp,1421928005,False
14949,59.166.0.8,9238,149.171.126.8,31918,tcp,1421928005,False
14950,59.166.0.1,45064,149.171.126.5,5190,tcp,1421928005,False
14951,59.166.0.5,23065,149.171.126.8,1968,tcp,1421928005,False
14952,59.166.0.5,4998,149.171.126.4,5190,tcp,1421928005,False
14953,59.166.0.3,32960,149.171.126.6,22,tcp,1421928005,False
14954,59.166.0.8,15749,149.171.126.6,21,tcp,1421928004,False
14955,59.166.0.8,38724,149.171.126.3,44669,tcp,1421928005,False
14956,175.45.176.2,56968,149.171.126.13,179,tcp,1421928004,False
14957,59.166.0.4,37896,149.171.126.5,80,tcp,1421928004,False
14958,59.166.0.3,61086,149.171.126.9,5190,tcp,1421928005,False
14959,59.166.0.5,60091,149.171.126.8,33761,tcp,1421928005,False
14960,59.166.0.7,32078,149.171.126.1,30677,tcp,1421928005,False
14961,59.166.0.9,26757,149.171.126.6,53,udp,1421928005,False
14962,59.166.0.8,18521,149.171.126.6,40667,tcp,1421928004,False
14963,59.166.0.1,1758,149.171.126.0,53,udp,1421928005,False
14964,59.166.0.7,57246,149.171.126.1,111,udp,1421928005,False
14965,59.166.0.6,35800,149.171.126.8,38526,udp,1421928006,False
14966,175.45.176.2,63576,149.171.126.13,179,tcp,1421928005,False
14967,59.166.0.9,28586,149.171.126.5,80,tcp,1421928005,False
14968,59.166.0.1,58748,149.171.126.4,5190,tcp,1421928006,False
14969,59.166.0.3,28747,149.171.126.9,24808,tcp,1421928006,False
14970,59.166.0.4,64480,149.171.126.5,22,tcp,1421928006,False
14971,59.166.0.6,40542,149.171.126.8,111,udp,1421928006,False
14972,59.166.0.5,23899,149.171.126.8,40667,tcp,1421928005,False
14973,59.166.0.0,7294,149.171.126.6,22,tcp,1421928005,False
14974,59.166.0.1,42202,149.171.126.2,29746,tcp,1421928006,False
14975,59.166.0.1,5504,149.171.126.2,50128,tcp,1421928006,False
14976,59.166.0.8,10452,149.171.126.4,53,udp,1421928006,False
14977,59.166.0.2,38536,149.171.126.7,53,udp,1421928006,False
14978,59.166.0.2,40150,149.171.126.5,25,tcp,1421928006,False
14979,59.166.0.4,51690,149.171.126.7,80,tcp,1421928005,False
14980,59.166.0.0,17438,149.171.126.0,5190,tcp,1421928006,False
14981,59.166.0.2,55932,149.171.126.7,53,udp,1421928006,False
14982,59.166.0.3,14706,149.171.126.9,15146,tcp,1421928006,False
14983,59.166.0.1,48663,149.171.126.2,30857,tcp,1421928005,False
14984,59.166.0.3,55569,149.171.126.4,37687,tcp,1421928006,False
14985,59.166.0.5,21264,149.171.126.8,21,tcp,1421928004,False
14986,59.166.0.3,16368,149.171.126.8,14359,tcp,1421928006,False
14987,59.166.0.6,34765,149.171.126.8,14115,tcp,1421928006,False
14988,175.45.176.1,31585,149.171.126.17,80,tcp,1421928006,True
14989,175.45.176.1,26962,149.171.126.11,445,tcp,1421928003,True
14990,175.45.176.1,26962,149.171.126.11,445,tcp,1421928003,True
14991,175.45.176.1,26962,149.171.126.11,445,tcp,1421928003,True
14992,175.45.176.0,51404,149.171.126.15,80,tcp,1421928005,True
14993,175.45.176.1,55163,149.171.126.18,445,tcp,1421928005,True
14994,175.45.176.3,58150,149.171.126.14,80,tcp,1421928006,True
14995,175.45.176.3,44063,149.171.126.19,143,tcp,1421928004,True
14996,175.45.176.3,44063,149.171.126.19,143,tcp,1421928004,True
14997,175.45.176.2,64927,149.171.126.13,179,tcp,1421928007,False
14998,59.166.0.0,30769,149.171.126.6,53,udp,1421928007,False
14999,59.166.0.0,46778,149.171.126.3,33528,tcp,1421928007,False
15000,59.166.0.2,43223,149.171.126.2,2545,udp,1421928007,False
15001,59.166.0.4,41242,149.171.126.7,53,udp,1421928007,False
15002,59.166.0.6,52895,149.171.126.4,53,udp,1421928007,False
15003,59.166.0.7,30369,149.171.126.9,40667,tcp,1421928007,False
15004,59.166.0.0,32664,149.171.126.6,143,tcp,1421928007,False
15005,59.166.0.0,47166,149.171.126.5,28559,tcp,1421928007,False
15006,59.166.0.9,27096,149.171.126.8,53,udp,1421928007,False
15007,59.166.0.9,32760,149.171.126.4,22,tcp,1421928007,False
15008,59.166.0.8,41891,149.171.126.8,80,tcp,1421928006,False
15009,59.166.0.7,55781,149.171.126.8,53,udp,1421928007,False
15010,59.166.0.6,52895,149.171.126.4,53,udp,1421928007,False
15011,59.166.0.2,57752,149.171.126.3,80,tcp,1421928006,False
15012,59.166.0.2,3842,149.171.126.2,111,udp,1421928007,False
15013,59.166.0.7,28651,149.171.126.9,33761,tcp,1421928007,False
15014,59.166.0.1,49714,149.171.126.2,21,tcp,1421928005,False
15015,59.166.0.5,35453,149.171.126.9,41987,udp,1421928007,False
15016,59.166.0.7,57115,149.171.126.9,1968,tcp,1421928007,False
15017,59.166.0.5,11223,149.171.126.9,111,udp,1421928007,False
15018,59.166.0.6,2522,149.171.126.7,80,tcp,1421928007,False
15019,59.166.0.7,57423,149.171.126.9,21,tcp,1421928007,False
15020,59.166.0.9,58347,149.171.126.3,80,tcp,1421928007,False
15021,59.166.0.2,1664,149.171.126.8,6881,tcp,1421928008,False
15022,59.166.0.2,52214,149.171.126.8,6881,tcp,1421928008,False
15023,59.166.0.3,36479,149.171.126.7,111,udp,1421928008,False
15024,59.166.0.3,62510,149.171.126.7,16244,udp,1421928008,False
15025,59.166.0.4,34930,149.171.126.3,80,tcp,1421928007,False
15026,59.166.0.9,9994,149.171.126.8,15189,udp,1421928007,False
15027,59.166.0.5,34341,149.171.126.3,13414,tcp,1421928008,False
15028,59.166.0.6,27884,149.171.126.2,5190,tcp,1421928008,False
15029,59.166.0.2,42160,149.171.126.2,5153,tcp,1421928007,False
15030,59.166.0.0,12210,149.171.126.4,30857,tcp,1421928008,False
15031,59.166.0.3,22248,149.171.126.9,53,udp,1421928008,False
15032,59.166.0.5,15357,149.171.126.9,35271,tcp,1421928008,False
15033,59.166.0.5,35884,149.171.126.8,14470,tcp,1421928008,False
15034,59.166.0.6,56715,149.171.126.7,22,tcp,1421928008,False
15035,59.166.0.7,13593,149.171.126.1,11774,tcp,1421928008,False
15036,59.166.0.2,2643,149.171.126.8,6881,tcp,1421928008,False
15037,59.166.0.3,60628,149.171.126.1,30857,tcp,1421928008,False
15038,59.166.0.5,19882,149.171.126.5,143,tcp,1421928008,False
15039,59.166.0.7,41840,149.171.126.0,10944,tcp,1421928008,False
15040,59.166.0.7,58115,149.171.126.5,25,tcp,1421928008,False
15041,59.166.0.9,44386,149.171.126.8,111,udp,1421928007,False
15042,59.166.0.2,33529,149.171.126.8,6881,tcp,1421928008,False
15043,59.166.0.7,26477,149.171.126.6,53,udp,1421928008,False
15044,59.166.0.2,27889,149.171.126.6,53,udp,1421928008,False
15045,59.166.0.5,64019,149.171.126.2,53,udp,1421928008,False
15046,59.166.0.8,21414,149.171.126.8,63318,tcp,1421928008,False
15047,59.166.0.0,13129,149.171.126.4,50128,tcp,1421928008,False
15048,59.166.0.2,29610,149.171.126.0,80,tcp,1421928008,False
15049,59.166.0.8,1251,149.171.126.7,63429,tcp,1421928008,False
15050,59.166.0.0,39251,149.171.126.7,53,udp,1421928008,False
15051,59.166.0.2,32462,149.171.126.8,6881,tcp,1421928008,False
15052,175.45.176.1,8517,149.171.126.18,445,tcp,1421928007,True
15053,175.45.176.1,11941,149.171.126.15,21,tcp,1421928006,True
15054,175.45.176.3,44938,149.171.126.14,80,tcp,1421928008,True
15055,59.166.0.4,42688,149.171.126.4,80,tcp,1421928009,False
15056,59.166.0.4,45741,149.171.126.3,80,tcp,1421928009,False
15057,59.166.0.4,7899,149.171.126.7,6881,tcp,1421928009,False
15058,59.166.0.6,35559,149.171.126.1,22,tcp,1421928009,False
15059,175.45.176.2,30401,149.171.126.13,179,tcp,1421928008,False
